user_id,age,gender,occupation_status,education_level,income_level,relationship_status,living_situation,country_region,ai_chatbot_platform,primary_use_case,daily_ai_chat_hours,human_social_interaction_hours,social_media_hours_daily,screen_time_total_hours,number_of_close_friends,loneliness_score,emotional_attachment_score,real_relationship_satisfaction,prefers_ai_over_humans,sleep_hours,sleep_quality_score,exercise_hours_weekly,anxiety_score,depression_score,stress_score,self_esteem_score,academic_or_work_performance_change,therapy_attendance,dependency_risk_label
U0615,36,Female,Student,High School,Low,Single,Alone,Asia,Claude,Productivity/Work,0.0,3.9,3.82,5.57,4,5.0,5.5,5.1,No,7.1,5.0,3.9,4.8,2.9,5.5,8.3,Declined,No,Low
U0616,39,Female,Employed Full-Time,Graduate,Upper-Middle,Married,With Family,Africa,ChatGPT,Companionship,2.37,3.34,6.14,10.08,3,7.3,5.7,5.2,No,6.1,4.7,2.7,6.0,4.2,5.1,2.8,Declined,No,Moderate
U0617,43,Female,Employed Part-Time,Undergraduate,Lower-Middle,Married,With Family,Africa,Other/Multiple,Productivity/Work,5.56,1.04,4.24,11.51,0,10.0,10.0,1.0,No,5.0,2.9,0.0,10.0,10.0,10.0,1.0,Declined,No,High
U0618,28,Female,Student,Undergraduate,Lower-Middle,In a Relationship,With Family,Asia,Claude,Companionship,0.84,3.49,2.73,6.1,7,3.5,4.2,7.6,No,7.2,7.7,5.5,4.6,2.0,6.4,6.0,Declined,Yes,Low
U0619,42,Female,Student,Undergraduate,Low,Single,With Family,South America,ChatGPT,Companionship,0.84,6.19,1.91,5.22,5,4.3,4.2,9.6,No,7.4,9.7,6.1,3.8,3.8,3.1,6.0,Same,No,Low
U0620,19,Male,Student,Postgraduate,Lower-Middle,Single,With Roommates,North America,Replika,Learning,2.3,5.53,1.05,7.45,3,6.0,6.3,6.4,Yes,7.6,5.6,1.9,6.7,4.2,4.7,4.4,Same,Yes,Moderate
U0621,29,Female,Student,High School,Upper-Middle,Married,With Roommates,North America,Character.AI,Therapy-Substitute,0.89,4.83,2.71,4.06,2,5.9,4.6,8.1,No,8.1,6.4,2.6,3.1,4.1,4.6,8.3,Same,No,Low
U0622,31,Female,Employed Full-Time,Graduate,High,In a Relationship,With Family,Asia,Character.AI,Therapy-Substitute,3.74,3.2,3.28,10.79,4,5.6,10.0,3.0,No,5.2,3.3,3.0,6.3,6.7,8.8,5.7,Declined,Yes,High
U0623,44,Male,Employed Part-Time,Undergraduate,Lower-Middle,Single,With Partner,Europe,Claude,Productivity/Work,1.62,5.02,3.23,6.64,7,3.3,2.4,8.2,No,8.5,7.3,5.5,3.4,1.0,3.1,6.3,Same,No,Low
U0624,28,Female,Employed Full-Time,Undergraduate,Lower-Middle,In a Relationship,With Family,Europe,Other/Multiple,Learning,0.0,5.24,1.86,3.77,4,3.6,5.1,7.4,No,7.9,5.3,5.4,4.8,3.5,6.8,7.0,Same,Yes,Low
U0625,44,Male,Employed Full-Time,High School,Low,Single,With Family,North America,ChatGPT,Therapy-Substitute,2.36,0.59,2.92,8.15,1,6.3,7.7,3.9,No,6.3,4.1,5.1,6.9,6.6,5.2,3.2,Same,No,High
U0626,34,Male,Student,Undergraduate,Lower-Middle,Single,With Family,Europe,Character.AI,Entertainment,3.76,3.66,4.34,10.96,6,6.4,5.8,6.3,No,5.5,4.5,2.0,3.6,3.5,5.7,4.6,Declined,No,Moderate
U0627,19,Female,Unemployed,Undergraduate,Lower-Middle,In a Relationship,With Family,Europe,Character.AI,Productivity/Work,3.15,2.15,3.6,9.9,2,5.8,7.9,4.3,No,6.4,5.3,2.5,5.4,9.2,4.9,1.3,Declined,Yes,High
U0628,26,Male,Employed Full-Time,High School,Upper-Middle,Single,With Family,Europe,ChatGPT,Learning,0.9,4.63,3.23,7.51,4,4.2,4.0,7.8,No,7.0,9.1,3.0,3.4,4.1,3.1,9.4,Same,No,Low
U0629,30,Female,Freelancer,Undergraduate,Lower-Middle,Divorced/Separated,Alone,Asia,ChatGPT,Entertainment,2.94,3.7,4.19,9.08,2,7.8,6.7,2.1,Yes,6.6,4.5,1.1,4.9,7.6,6.9,4.9,Declined,No,High
U0630,40,Female,Employed Full-Time,Postgraduate,Low,Single,Alone,South America,ChatGPT,Entertainment,0.36,5.85,1.27,5.02,7,1.0,1.0,10.0,No,8.7,8.7,5.4,1.5,1.6,2.5,8.4,Improved,No,Low
U0631,40,Female,Student,High School,Low,Single,With Partner,North America,Replika,Companionship,0.0,5.43,0.63,2.0,6,1.6,1.5,9.8,No,9.3,10.0,8.1,1.2,1.0,3.7,9.4,Same,Yes,Low
U0632,30,Male,Employed Full-Time,Graduate,Lower-Middle,Single,With Family,Asia,Character.AI,Companionship,3.9,1.19,4.28,9.88,0,6.9,8.0,3.3,No,5.1,4.2,4.1,6.0,7.5,6.3,3.1,Same,Yes,High
U0633,35,Male,Student,Undergraduate,Low,Married,With Family,Asia,ChatGPT,Productivity/Work,1.29,3.88,2.38,5.48,4,7.7,2.3,5.9,No,8.9,7.7,3.9,3.9,6.7,5.5,7.1,Improved,No,Moderate
U0634,21,Female,Employed Full-Time,Graduate,Low,Single,With Family,North America,Claude,Companionship,2.1,3.66,2.62,6.19,4,8.5,4.8,4.1,No,7.2,3.7,0.0,6.5,6.8,5.0,3.8,Declined,Yes,High
U0635,18,Prefer not to say,Student,Undergraduate,High,In a Relationship,With Roommates,South America,Claude,Entertainment,1.44,3.05,2.5,6.0,3,5.3,3.8,4.7,No,7.6,5.3,4.5,2.9,3.9,6.4,5.6,Improved,No,Moderate
U0636,15,Female,Student,High School,Lower-Middle,Single,With Family,North America,Character.AI,Companionship,1.45,2.0,3.78,8.13,6,4.5,4.3,7.6,No,8.7,7.4,4.6,3.8,2.6,6.6,5.2,Same,No,Low
U0637,44,Male,Unemployed,High School,Lower-Middle,Single,With Partner,Europe,ChatGPT,Companionship,0.0,7.74,1.71,4.36,7,2.7,1.0,9.9,No,8.2,8.9,4.2,1.5,1.0,4.0,9.2,Improved,No,Low
U0638,44,Female,Student,High School,Upper-Middle,Single,Alone,Asia,Replika,Companionship,2.36,4.36,3.24,6.98,5,5.9,5.2,7.4,No,7.9,7.7,5.3,4.1,2.3,6.2,8.7,Same,No,Moderate
U0639,19,Female,Employed Part-Time,High School,High,Married,Alone,North America,ChatGPT,Companionship,2.68,2.28,3.86,7.84,0,8.3,9.2,5.2,Yes,6.2,3.0,0.9,6.9,6.4,7.2,3.1,Declined,No,High
U0640,37,Female,Student,Graduate,Lower-Middle,Married,Alone,Oceania,ChatGPT,Companionship,1.69,5.33,0.62,3.45,4,3.9,6.2,6.1,No,7.7,6.9,5.2,6.2,2.8,5.4,5.5,Same,No,Moderate
U0641,40,Male,Employed Full-Time,Graduate,Upper-Middle,Single,With Family,Europe,Replika,Entertainment,2.82,3.39,1.96,6.87,4,6.2,6.5,2.5,No,7.6,5.9,3.5,7.0,5.2,6.0,4.7,Declined,Yes,High
U0642,24,Female,Employed Full-Time,Graduate,Lower-Middle,In a Relationship,With Family,Asia,ChatGPT,Therapy-Substitute,2.45,4.61,2.87,5.74,3,6.5,7.4,5.5,No,7.5,3.5,1.0,5.0,5.6,6.1,5.1,Same,No,Moderate
U0643,36,Female,Employed Full-Time,Graduate,Lower-Middle,Married,With Family,North America,ChatGPT,Companionship,0.8,6.36,0.35,2.26,7,3.1,1.4,8.8,No,6.3,8.3,4.7,1.2,1.0,2.4,7.6,Same,No,Low
U0644,19,Non-binary,Student,High School,Lower-Middle,Single,Alone,Asia,ChatGPT,Productivity/Work,2.27,1.78,2.83,6.64,2,7.3,6.4,6.3,No,6.0,2.5,3.2,5.7,4.9,6.8,3.9,Declined,Yes,High
U0645,18,Male,Student,Undergraduate,Upper-Middle,Married,With Family,North America,ChatGPT,Productivity/Work,1.59,4.81,1.63,6.27,4,5.2,2.3,8.0,No,8.3,8.8,4.8,5.3,2.6,5.0,6.7,Same,No,Low
U0646,16,Female,Student,Undergraduate,Upper-Middle,Single,With Family,Europe,ChatGPT,Companionship,1.68,6.01,1.71,5.26,3,6.0,5.3,6.7,No,7.6,5.4,5.9,1.4,2.7,5.7,4.4,Improved,No,Low
U0647,34,Non-binary,Student,High School,Lower-Middle,Married,With Partner,Europe,Other/Multiple,Therapy-Substitute,5.0,0.69,6.03,14.04,0,10.0,10.0,1.6,No,5.5,2.5,3.2,8.8,8.4,9.0,1.4,Declined,No,High
U0648,24,Male,Employed Full-Time,Undergraduate,Low,Married,With Family,Asia,ChatGPT,Entertainment,0.77,2.36,3.04,6.0,3,7.0,5.5,6.1,No,7.0,5.4,2.9,5.3,5.4,7.1,2.5,Declined,No,Moderate
U0649,40,Non-binary,Freelancer,Undergraduate,Upper-Middle,Married,With Roommates,Africa,ChatGPT,Entertainment,1.08,3.89,2.8,5.4,5,2.1,1.0,3.8,No,6.5,6.5,5.6,4.7,2.1,3.0,6.6,Same,No,Low
U0650,33,Female,Unemployed,Undergraduate,Low,In a Relationship,With Roommates,Europe,ChatGPT,Entertainment,2.3,4.82,2.73,6.6,4,6.6,3.5,6.2,No,7.7,8.6,6.3,5.8,3.3,6.8,4.7,Declined,Yes,Moderate
U0651,40,Male,Employed Part-Time,Undergraduate,Lower-Middle,Single,With Family,North America,Other/Multiple,Companionship,1.22,4.24,3.95,6.0,5,6.1,3.8,7.2,No,7.3,5.6,2.4,2.8,4.1,4.8,6.7,Same,No,Moderate
U0652,15,Male,Employed Part-Time,Graduate,Upper-Middle,Married,With Family,North America,Character.AI,Learning,3.25,0.21,5.21,12.86,4,8.4,7.0,2.5,Yes,5.9,3.1,1.1,9.3,9.3,5.4,1.9,Same,Yes,High
U0653,38,Female,Employed Full-Time,Graduate,Upper-Middle,Single,With Family,Europe,ChatGPT,Entertainment,0.99,4.3,1.95,6.05,2,5.1,3.4,5.4,Yes,6.8,5.6,1.5,1.8,2.3,4.6,5.5,Same,No,Low
U0654,19,Male,Student,Undergraduate,Upper-Middle,Single,With Roommates,North America,Claude,Learning,3.54,1.32,6.67,12.82,3,9.9,10.0,2.0,Yes,5.7,1.7,0.4,9.7,10.0,9.4,1.0,Same,No,High
U0655,27,Female,Unemployed,Postgraduate,Upper-Middle,In a Relationship,With Roommates,North America,Character.AI,Companionship,0.35,5.31,0.75,1.79,7,1.6,2.2,10.0,No,7.7,8.7,5.9,2.7,1.0,2.9,9.7,Improved,No,Low
U0656,18,Male,Employed Full-Time,Postgraduate,Lower-Middle,Married,With Roommates,North America,ChatGPT,Learning,3.28,3.2,2.67,7.5,3,2.8,1.9,6.7,No,6.7,7.4,0.9,6.5,4.4,2.6,4.8,Declined,No,Low
U0657,30,Female,Employed Full-Time,Undergraduate,Upper-Middle,Married,With Partner,Asia,ChatGPT,Entertainment,0.06,5.19,2.11,3.2,5,2.0,2.0,6.6,No,9.1,8.1,5.6,3.2,3.7,4.0,6.9,Improved,No,Low
U0658,38,Male,Student,Undergraduate,Upper-Middle,Single,With Roommates,South America,ChatGPT,Entertainment,0.48,5.59,2.49,5.1,5,2.8,3.4,8.6,No,5.9,6.5,3.9,2.7,1.4,4.3,7.9,Same,No,Low
U0659,30,Female,Employed Full-Time,Undergraduate,Low,Married,With Family,North America,ChatGPT,Companionship,0.9,3.88,2.82,4.79,2,1.6,2.1,8.8,No,5.9,7.3,4.5,2.3,3.4,3.0,7.8,Same,No,Low
U0660,37,Prefer not to say,Employed Full-Time,Postgraduate,Low,In a Relationship,With Family,Asia,Replika,Entertainment,0.0,3.1,1.03,2.36,5,2.1,3.1,6.4,No,8.2,6.1,3.1,4.8,1.3,4.5,6.0,Improved,No,Low
U0661,16,Non-binary,Unemployed,Graduate,Lower-Middle,Single,With Partner,Europe,ChatGPT,Learning,3.19,1.79,4.94,9.23,2,10.0,8.5,6.2,Yes,4.7,4.8,1.8,10.0,9.0,7.8,3.3,Declined,Yes,High
U0662,31,Female,Employed Full-Time,High School,Lower-Middle,Single,With Family,Africa,Character.AI,Therapy-Substitute,3.3,3.19,4.5,9.57,1,8.7,7.4,3.2,No,4.2,3.3,4.8,6.8,5.1,5.1,1.9,Declined,No,High
U0663,42,Male,Student,Undergraduate,Upper-Middle,Single,With Family,Africa,ChatGPT,Therapy-Substitute,1.31,3.14,2.9,6.28,1,4.7,4.4,6.4,No,7.6,5.2,2.9,5.3,3.8,6.5,5.5,Same,No,Moderate
U0664,41,Female,Freelancer,Undergraduate,Upper-Middle,Single,With Roommates,North America,ChatGPT,Learning,1.84,3.02,1.84,5.46,5,3.1,3.7,7.9,No,8.5,5.0,1.2,5.2,3.2,4.4,6.0,Same,Yes,Low
U0665,34,Male,Student,Undergraduate,Low,Divorced/Separated,Alone,Asia,Character.AI,Productivity/Work,0.0,5.51,1.01,4.54,8,5.0,1.9,6.5,No,6.3,7.1,6.6,4.1,3.4,5.7,6.1,Improved,No,Low
U0666,38,Male,Employed Full-Time,High School,Low,In a Relationship,With Partner,North America,Other/Multiple,Therapy-Substitute,3.19,4.6,3.72,9.72,2,8.1,4.2,3.9,No,4.9,7.2,3.9,5.8,5.7,5.2,4.6,Same,Yes,High
U0667,26,Male,Student,Graduate,High,In a Relationship,With Roommates,Asia,ChatGPT,Productivity/Work,3.06,3.69,2.14,6.42,3,5.7,5.2,5.5,No,5.7,6.7,3.8,4.2,5.2,5.2,4.6,Same,No,High
U0668,32,Female,Employed Part-Time,Graduate,Low,Divorced/Separated,With Family,Africa,Replika,Learning,1.62,2.55,2.59,6.54,4,6.1,2.7,3.9,No,6.5,8.1,5.0,3.2,3.0,6.0,8.7,Declined,No,Moderate
U0669,17,Female,Unemployed,Graduate,Lower-Middle,Single,With Partner,Asia,ChatGPT,Companionship,2.09,3.09,2.94,6.33,6,5.3,3.8,6.0,No,8.3,5.7,3.5,6.7,3.8,4.8,4.2,Same,No,High
U0670,42,Female,Student,Graduate,Lower-Middle,Married,With Family,Asia,ChatGPT,Productivity/Work,2.86,3.17,2.06,6.52,0,7.2,6.8,1.8,No,6.0,1.8,5.4,5.8,7.6,7.8,2.9,Same,Yes,High
U0671,15,Male,Unemployed,Graduate,Lower-Middle,Single,With Family,North America,ChatGPT,Therapy-Substitute,0.95,3.36,1.41,4.84,5,2.9,3.9,6.3,No,7.9,6.9,5.3,3.7,4.3,6.0,5.2,Same,No,Low
U0672,15,Male,Student,Undergraduate,Low,Married,Alone,North America,ChatGPT,Entertainment,0.0,5.45,2.12,4.78,4,2.8,1.6,6.7,No,8.2,8.2,4.3,3.7,1.8,4.0,7.5,Improved,No,Low
U0673,43,Prefer not to say,Unemployed,Undergraduate,Low,Single,With Family,South America,ChatGPT,Therapy-Substitute,0.0,4.55,0.65,2.07,5,2.1,1.6,9.4,No,9.1,10.0,7.8,2.0,1.0,2.6,8.6,Same,No,Low
U0674,33,Male,Employed Part-Time,High School,Low,Married,Alone,North America,ChatGPT,Learning,1.82,3.75,2.19,4.9,2,3.5,5.6,2.6,Yes,6.3,6.0,6.4,5.5,6.0,4.6,5.9,Same,No,Moderate
U0675,25,Male,Employed Part-Time,Graduate,Lower-Middle,Single,With Family,Asia,Replika,Learning,3.56,1.39,3.9,9.56,0,10.0,10.0,1.0,No,5.5,1.7,2.8,8.4,10.0,7.8,3.0,Declined,Yes,High
U0676,19,Male,Student,High School,Lower-Middle,Single,Alone,Asia,ChatGPT,Companionship,0.0,5.84,0.66,3.09,4,3.5,2.1,7.4,No,7.6,8.4,5.9,1.8,1.4,3.5,6.1,Improved,No,Low
U0677,26,Female,Freelancer,Graduate,Low,Married,With Family,North America,Character.AI,Productivity/Work,3.31,2.78,5.24,9.92,2,8.6,5.2,4.5,No,6.7,4.1,1.4,5.8,5.5,3.4,5.1,Same,No,High
U0678,17,Female,Employed Part-Time,High School,Upper-Middle,Single,With Roommates,Asia,ChatGPT,Companionship,0.74,4.55,0.7,4.26,1,6.3,4.4,7.6,No,8.6,8.3,5.8,4.0,2.3,3.2,6.2,Improved,Yes,Low
U0679,15,Male,Student,High School,Upper-Middle,In a Relationship,With Roommates,Europe,Character.AI,Productivity/Work,1.73,3.72,3.5,7.87,2,4.5,4.0,8.3,No,9.3,7.2,5.2,3.7,2.8,3.4,7.4,Same,No,Low
U0680,15,Male,Employed Part-Time,High School,Low,Single,With Family,North America,Character.AI,Productivity/Work,2.92,3.03,3.08,7.36,3,6.9,5.6,4.3,No,6.0,3.7,2.9,6.7,6.8,5.4,6.3,Same,Yes,High
U0681,22,Female,Student,High School,Lower-Middle,In a Relationship,With Family,Europe,ChatGPT,Learning,1.45,4.02,1.59,6.17,6,2.5,3.9,6.5,Yes,7.3,7.6,5.4,2.8,2.1,4.8,5.5,Same,No,Low
U0682,24,Female,Unemployed,Graduate,Upper-Middle,Single,With Family,Africa,ChatGPT,Entertainment,1.25,2.86,3.13,7.55,8,6.0,5.3,4.1,No,7.6,5.2,3.8,5.8,3.8,3.7,4.5,Same,No,Moderate
U0683,25,Male,Student,Graduate,Lower-Middle,Single,With Family,Africa,Replika,Companionship,0.73,3.91,2.78,7.58,5,6.2,5.0,5.3,No,7.4,5.7,4.5,5.3,4.3,6.8,4.3,Same,No,Moderate
U0684,26,Non-binary,Employed Full-Time,Undergraduate,Lower-Middle,Single,With Roommates,Africa,Claude,Companionship,0.29,5.11,1.63,5.63,4,1.9,5.0,7.3,Yes,9.0,7.2,6.4,4.0,2.9,5.0,6.9,Same,No,Low
U0685,43,Male,Employed Full-Time,High School,Upper-Middle,In a Relationship,With Roommates,Asia,ChatGPT,Therapy-Substitute,2.08,2.68,3.61,6.79,0,6.7,4.3,1.5,Yes,6.3,5.2,0.9,6.7,6.9,8.2,5.8,Declined,No,High
U0686,27,Male,Student,High School,High,Single,With Family,Asia,ChatGPT,Productivity/Work,1.29,5.0,2.48,6.69,5,4.9,2.6,5.0,No,6.7,5.0,2.5,4.7,4.2,4.3,4.8,Same,No,Low
U0687,26,Non-binary,Student,High School,Upper-Middle,Single,With Family,Asia,Claude,Companionship,0.0,5.79,0.9,3.78,4,2.6,1.0,9.4,No,9.2,9.0,4.3,1.0,3.2,2.9,8.0,Improved,No,Low
U0688,28,Male,Student,High School,Lower-Middle,Single,With Family,Africa,ChatGPT,Learning,1.01,3.7,2.54,5.21,4,4.1,2.5,8.0,No,7.9,9.4,8.0,4.1,1.0,4.5,8.9,Same,No,Low
U0689,16,Female,Employed Full-Time,Graduate,Upper-Middle,Single,With Roommates,Oceania,Character.AI,Learning,0.0,8.77,0.0,2.45,10,1.0,1.0,10.0,No,9.7,10.0,8.7,1.0,1.0,1.0,10.0,Improved,No,Low
U0690,43,Male,Student,High School,Lower-Middle,In a Relationship,With Family,South America,ChatGPT,Productivity/Work,1.28,4.71,1.64,3.04,4,5.4,5.1,5.1,No,6.9,5.6,5.0,5.8,3.0,4.4,5.3,Declined,No,Moderate
U0691,33,Male,Employed Full-Time,Undergraduate,Upper-Middle,Married,With Partner,Asia,ChatGPT,Learning,3.18,3.57,3.02,6.29,1,8.6,7.3,1.1,Yes,6.9,3.7,4.1,7.0,6.3,7.4,3.3,Declined,Yes,High
U0692,32,Prefer not to say,Student,High School,Lower-Middle,Single,With Roommates,Africa,Character.AI,Productivity/Work,1.04,5.55,0.39,1.72,3,2.5,2.5,5.3,No,7.0,8.7,3.7,1.0,2.3,3.0,9.1,Improved,No,Low
U0693,17,Male,Student,High School,Low,In a Relationship,With Family,North America,Character.AI,Entertainment,3.67,1.02,3.17,9.23,3,5.8,5.5,4.4,No,6.2,6.1,0.2,5.6,6.6,4.7,6.8,Declined,No,High
U0694,37,Female,Employed Part-Time,Undergraduate,Upper-Middle,In a Relationship,Alone,Asia,ChatGPT,Productivity/Work,3.52,4.62,3.44,9.39,4,6.8,6.4,7.1,No,4.3,7.5,3.4,3.6,4.4,2.9,7.2,Same,No,Moderate
U0695,31,Male,Student,Undergraduate,Lower-Middle,Single,With Partner,North America,Character.AI,Companionship,0.0,4.89,0.0,1.73,7,3.1,4.0,7.6,Yes,7.0,5.9,6.2,4.3,2.9,2.6,9.1,Improved,Yes,Low
U0696,40,Male,Unemployed,High School,Lower-Middle,In a Relationship,Alone,Asia,Claude,Learning,3.2,2.66,3.56,10.48,0,6.9,7.1,4.3,Yes,6.8,4.1,1.9,7.0,6.8,4.8,2.3,Declined,Yes,High
U0697,22,Male,Unemployed,High School,High,Single,With Family,North America,Character.AI,Productivity/Work,0.69,4.84,1.91,5.59,5,6.0,3.5,5.0,No,7.2,7.2,2.3,2.7,1.0,3.5,8.7,Same,Yes,Low
U0698,43,Female,Employed Full-Time,Undergraduate,Low,In a Relationship,With Family,Asia,ChatGPT,Entertainment,4.41,3.72,4.22,9.04,2,8.1,9.2,2.3,Yes,4.8,2.8,0.2,9.3,8.2,10.0,1.3,Declined,No,High
U0699,40,Male,Employed Full-Time,High School,Lower-Middle,Single,With Partner,North America,Character.AI,Productivity/Work,0.0,5.25,0.0,1.83,6,1.3,2.3,8.4,No,9.4,9.9,4.2,1.2,1.0,1.0,7.1,Improved,No,Low
U0700,24,Female,Unemployed,High School,Low,In a Relationship,With Roommates,Europe,Replika,Companionship,0.68,3.78,1.92,3.66,2,4.8,2.9,5.6,No,7.3,6.7,3.4,4.6,5.0,5.1,6.6,Improved,No,Low
U0701,40,Female,Student,Postgraduate,Upper-Middle,In a Relationship,With Roommates,South America,Claude,Companionship,0.78,3.31,1.44,4.63,3,5.2,5.5,7.3,No,8.6,5.6,2.4,4.1,5.2,6.2,8.1,Improved,No,Low
U0702,44,Non-binary,Student,Undergraduate,Upper-Middle,Single,With Partner,Europe,Character.AI,Productivity/Work,0.65,2.97,2.13,4.74,4,5.1,2.6,5.9,No,7.8,6.8,4.3,5.8,2.9,3.0,6.9,Same,No,Low
U0703,16,Male,Student,Undergraduate,Lower-Middle,Single,With Partner,North America,ChatGPT,Therapy-Substitute,0.31,2.16,1.5,2.92,2,3.0,7.7,2.8,Yes,6.7,6.0,2.3,5.5,4.3,8.4,4.6,Same,Yes,Moderate
U0704,33,Female,Employed Part-Time,Undergraduate,Upper-Middle,Divorced/Separated,With Partner,South America,Replika,Productivity/Work,4.88,0.0,5.57,14.14,0,10.0,10.0,1.0,No,6.3,1.0,0.9,9.4,10.0,10.0,1.0,Declined,Yes,High
U0705,23,Female,Student,Undergraduate,Lower-Middle,Single,With Family,Africa,Replika,Therapy-Substitute,2.79,3.93,2.24,7.08,5,6.4,5.4,4.2,No,6.3,7.0,2.0,4.1,5.6,7.4,5.8,Same,No,High
U0706,21,Female,Employed Full-Time,Undergraduate,Upper-Middle,In a Relationship,Alone,Asia,ChatGPT,Therapy-Substitute,2.7,5.96,2.26,6.55,3,4.9,5.7,4.1,No,6.0,6.2,4.4,5.1,4.7,5.4,6.1,Declined,No,High
U0707,18,Female,Freelancer,Graduate,Lower-Middle,Married,With Roommates,North America,Character.AI,Entertainment,1.15,7.26,1.7,4.6,7,3.2,1.3,6.9,No,9.2,9.0,5.3,1.5,5.8,2.6,7.7,Same,No,Low
U0708,40,Female,Unemployed,Graduate,Lower-Middle,In a Relationship,With Roommates,Asia,ChatGPT,Productivity/Work,0.0,5.23,0.57,4.18,7,2.1,1.0,10.0,No,8.9,8.0,6.9,2.3,1.0,1.0,8.7,Improved,No,Low
U0709,35,Female,Employed Full-Time,High School,High,In a Relationship,Alone,Asia,Replika,Learning,2.21,2.44,4.46,9.59,3,8.2,9.4,5.2,No,7.4,7.1,3.4,5.4,6.6,5.7,3.9,Declined,Yes,High
U0710,32,Male,Student,Undergraduate,Lower-Middle,Married,With Family,Europe,ChatGPT,Productivity/Work,0.0,5.83,1.59,3.43,5,2.9,2.5,4.5,No,8.2,7.2,5.6,4.6,5.2,4.9,6.9,Same,No,Low
U0711,27,Male,Employed Part-Time,Undergraduate,Low,Married,With Roommates,South America,Character.AI,Productivity/Work,3.44,1.57,5.72,10.17,1,10.0,10.0,1.0,Yes,6.7,1.2,2.1,9.2,9.8,10.0,1.1,Declined,No,High
U0712,25,Non-binary,Employed Full-Time,Graduate,Lower-Middle,In a Relationship,With Roommates,Asia,Other/Multiple,Companionship,2.16,3.18,4.49,7.82,4,8.9,7.9,4.1,No,5.9,4.6,3.8,7.8,4.5,4.8,5.6,Declined,Yes,High
U0713,43,Female,Student,Undergraduate,High,In a Relationship,With Family,South America,Claude,Productivity/Work,2.01,3.37,3.12,6.65,4,5.5,6.3,5.0,No,6.6,4.7,4.0,5.8,5.1,5.5,5.1,Same,No,Low
U0714,38,Female,Student,Undergraduate,Lower-Middle,Single,Alone,South America,Other/Multiple,Companionship,1.21,4.74,2.87,6.59,3,5.8,6.2,4.3,Yes,6.5,4.4,2.5,5.5,5.7,5.1,5.0,Same,No,High
U0715,18,Female,Unemployed,High School,Low,Divorced/Separated,With Family,Africa,Other/Multiple,Therapy-Substitute,2.37,2.48,3.32,8.44,0,6.5,6.3,6.2,Yes,6.6,5.8,4.8,6.1,4.4,6.2,5.5,Declined,Yes,Moderate
U0716,39,Male,Employed Full-Time,Undergraduate,Lower-Middle,In a Relationship,With Family,Asia,ChatGPT,Companionship,1.12,5.24,2.11,4.51,6,5.0,4.1,8.6,No,6.1,7.9,3.8,4.6,3.5,3.9,10.0,Same,No,Low
U0717,35,Male,Employed Part-Time,High School,Lower-Middle,Single,With Family,Africa,Character.AI,Productivity/Work,0.0,6.27,1.75,4.55,4,1.0,1.0,10.0,No,8.4,9.9,5.7,1.0,1.2,1.6,8.0,Improved,No,Low
U0718,43,Female,Unemployed,Undergraduate,Low,Married,Alone,Asia,Character.AI,Entertainment,0.0,4.65,2.74,3.83,4,3.2,3.1,7.5,Yes,8.1,7.5,3.4,1.1,2.3,4.8,8.4,Same,No,Low
U0719,39,Male,Employed Full-Time,High School,Upper-Middle,In a Relationship,Alone,North America,Claude,Productivity/Work,2.58,4.81,3.29,7.26,0,3.0,2.8,6.8,Yes,6.4,6.4,2.7,5.9,5.8,4.1,5.7,Declined,No,Moderate
U0720,18,Male,Employed Full-Time,Graduate,High,Single,Alone,Asia,ChatGPT,Companionship,0.69,4.75,1.9,3.13,8,3.2,3.3,6.8,No,6.6,6.2,4.3,2.9,1.7,3.9,7.2,Same,No,Low
U0721,24,Female,Employed Full-Time,High School,Lower-Middle,In a Relationship,With Roommates,Asia,Other/Multiple,Companionship,1.38,4.88,1.56,3.46,7,2.9,2.6,6.5,No,7.8,8.2,5.2,5.0,1.8,3.7,6.9,Improved,No,Low
U0722,19,Male,Student,Undergraduate,Lower-Middle,Single,With Partner,Europe,Character.AI,Entertainment,0.6,4.92,2.07,3.76,5,2.9,1.4,5.4,No,8.2,8.0,3.7,2.3,1.7,2.9,9.7,Improved,No,Low
U0723,23,Female,Employed Full-Time,Graduate,Lower-Middle,Married,With Family,North America,Claude,Companionship,2.98,1.27,2.33,7.28,5,9.4,6.7,2.8,Yes,5.3,4.0,2.8,6.1,4.1,6.3,4.3,Declined,Yes,High
U0724,38,Male,Employed Part-Time,High School,Low,Single,With Family,Asia,ChatGPT,Productivity/Work,1.7,3.79,4.32,7.02,4,6.8,6.8,4.2,Yes,8.6,5.5,3.3,6.9,6.0,5.6,5.4,Same,No,High
U0725,17,Female,Employed Full-Time,Undergraduate,High,Married,With Partner,Asia,ChatGPT,Productivity/Work,1.38,4.68,1.0,5.88,4,5.3,6.7,4.0,No,5.7,6.0,3.0,5.8,6.7,5.8,3.9,Improved,No,Moderate
U0726,31,Male,Unemployed,Undergraduate,Lower-Middle,In a Relationship,With Family,Europe,Replika,Therapy-Substitute,1.02,2.7,3.8,5.88,4,5.9,4.5,3.4,No,6.1,5.3,6.7,6.2,5.2,6.4,4.1,Same,No,High
